Facility Id,Facility Name,City,State,Zip Code,Address,Latitude,Longitude,Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,Stationary Combustion,Electricity Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010492,"SNG Station 5259 Auburn, AL",Auburn,AL,36830,5487 Lee Road 159,32.51,-85.47,49438.2,45301.6,4111.3,25.3,45343.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009206,"SNG Station 5267 Ellerslie, GA",Ellerslie,GA,31807,11480 Warm Springs Rd,32.61,-84.82,20332.5,11943.7,8382.3,6.6,11946.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008250,"SNG Station 5272 Thomaston, GA",Thomaston,GA,30286,5276 Highway 19 South,32.79,-84.25,45382.8,39904.7,5455.8,22.4,39939.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001926,"SNG Station 5277 Ocmulgee, GA",MACON,GA,31210,5675 ARKWRIGHT RD.,32.94,-83.71,31259.0,24663.0,6582.3,13.7,24680.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002806,Redfield UGS and Compressor Station,Redfield,IA,50233,24282 G. Ave.,41.68,-94.16,40845.4,36608.5,4216.0,20.9,33176.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001850,"SNG Station 4020 Bear Creek Storage, LA",Natchitoches,LA,71457,195 State Hwy. 504,31.73,-93.06,45420.5,32587.3,12815.0,18.2,32605.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001927,"SNG Station 4310 Muldon Storage, MS",PRAIRIE,MS,39756,10156 OLD MAGNOLIA HWY,33.75,-88.66,26895.8,24868.8,2013.0,14.0,24892.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002614,SOLAE CO GIBSON,GIBSON CITY,IL,60936,124 SOUTH ROUTE 47,40.61,-88.18,34494.4,34458.8,16.3,19.4,34494.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002317,SOLAR TURBINES INCORPORATED,SAN DIEGO,CA,92123,4200 RUFFIN ROAD,32.82,-117.13,29338.7,29305.7,14.5,18.5,29338.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011532,SOLDOTNA COMBUSTION TURBINE PLANT,Soldotna,AK,99669,41925 Sterling Highway,60.50,-151.00,9299.2,9289.3,4.5,5.4,9299.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005839,SOLID WASTE DISPOSAL AUTHORITY,HUNTSVILLE,AL,35804,4100 LEEMAN FERRY ROAD,34.69,-86.59,226823.3,,226823.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002299,SOLUTIA INC - INDIAN ORCHARD PLANT,SPRINGFIELD,MA,01151,730 WORCESTER STREET,42.15,-72.53,77042.0,76963.1,36.0,42.9,77042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000708,SOLUTIA INC ANNISTON PLANT,ANNISTON,AL,36201,702 CLYDESDALE AVENUE,33.65,-85.85,3656.9,3653.1,1.8,2.1,3656.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005156,SOLVAY CHEMICALS INC,LONGVIEW,WA,98632,3500 INDUSTRIAL WAY,46.14,-122.98,62123.2,62123.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001748,"SOLVAY SPECIALTY POLYMERS USA, LLC",AUGUSTA,GA,30906,3702 CLANTON ROAD,33.37,-82.01,51741.2,51686.9,24.5,29.8,51741.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002925,"SOLVAY SPECIALTY POLYMERS USA, LLC",THOROFARE,NJ,08086,10 LEONARD LN,39.85,-75.21,10185.4,10175.0,4.8,5.7,10185.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011974,SOLVAY Specialty Polymers USA - LLC,Borger,TX,79007,600 Spur 119 North,35.70,-101.36,31011.6,30979.8,14.5,17.3,31011.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000140,SONNEBORN LLC/PETROLIA PLT,PETROLIA,PA,16050,100 SONNEBORN LN,41.01,-79.72,60216.2,60153.7,28.5,34.0,60216.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002861,SONOCO - NEWPORT,NEWPORT,TN,37821,766 INDUSTRIAL ROAD,36.02,-83.21,30516.5,30485.3,14.3,17.0,30516.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004123,SONOMA COUNTY CENTRAL DISPOSAL SITE,PETALUMA,CA,94952,500 MECHAM ROAD,38.30,-122.74,57667.6,,57622.0,45.6,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002691,SOUTH CENTRAL IOWA SOLID WASTE AGENCY SCISWA,TRACY,IA,50256,1736 HIGHWAY T17,41.27,-92.95,48210.3,51.0,48159.3,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006806,SOUTH CUSHMAN LANDFILL,FAIRBANKS,AK,99701,455 SANDURI ST,64.80,-147.70,81375.9,361.3,81013.8,0.9,362.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004682,SOUTH DADE SOLID WASTE DISPOSAL FACILITY,GOULDS,FL,33170,23707 SW 97TH AVENUE,25.55,-80.35,60530.3,,60530.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006874,SOUTH DAKOTA SOYBEAN PROCESSORS,VOLGA,SD,57071,100 CASPIAN AVENUE,44.32,-96.90,38603.4,38563.4,18.3,21.8,38603.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002466,SOUTH SHELBY LANDFILL,MEMPHIS,TN,38116,5494 MALONE ROAD,35.00,-89.91,128801.4,8.6,128792.8,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002683,SOUTH SIDE LANDFILL INC,INDIANAPOLIS,IN,46221,2561 KENTUCKY AVENUE,39.72,-86.21,102669.7,129.5,102539.0,1.2,130.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003190,SOUTH TEXAS ELECTRIC COOP,NURSERY,TX,77976,2849 FM 447,28.89,-97.13,173420.0,173247.9,78.3,93.9,241.1,173178.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004408,SOUTH WAKE LANDFILL,APEX,NC,27502,6300 OLD SMITHFIELD ROAD,35.67,-78.85,149109.0,,149109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005254,SOUTHBRIDGE RECYCLING & DISPOSAL PARK,SOUTHBRIDGE,MA,01550,165 BAREFOOT RD,42.11,-72.03,5528.3,10.4,5495.3,22.6,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004025,SOUTHEAST BERRIEN COUNTY LANDFILL,BUCHANAN,MI,49107,3200 CHAMBERLAIN ROAD,41.81,-86.33,157354.0,1.7,157352.3,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003560,SOUTHEAST COUNTY LANDFILL,LITHIA,FL,33547,15960 CR 672,27.76,-82.20,101406.9,81.4,101325.3,0.3,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005729,SOUTHEAST LANDFILL OKC,OKLAHOMA CITY,OK,73149,7001 S BRYANT,35.40,-97.46,90770.7,27.2,90743.5,,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002744,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,PRESTON,CT,06365,132 MILITARY HIGHWAY,41.48,-72.07,110665.9,105552.8,1992.8,3120.4,110665.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007718,SOUTHERN ALLEGHENIES LDFL,DAVIDSVILLE,PA,15928,843 MILLER PICKING RD,40.23,-78.90,9329.3,65.0,9264.0,0.3,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004027,SOUTHERN ILLINOIS REGIONAL LANDFILL,DESOTO,IL,62924,1540 LANDFILL ROAD,37.84,-89.26,30643.4,98.1,30545.0,0.3,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000079,SOUTHERN ILLINOIS UNIVERSITY,CARBONDALE,IL,62901,210 PHYSICAL PLANT DR,37.71,-89.22,95204.8,94521.1,250.8,433.0,95204.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007098,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE,RENVILLE,MN,56284,83550 COUNTY ROAD 21,44.80,-95.17,515209.2,512631.2,943.8,1634.2,458987.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001865,SOUTHWEST IOWA RENEWABLE ENERGY,COUNCIL BLUFFS,IA,51503,10868 189TH ST,41.17,-95.82,148707.5,148554.1,70.0,83.4,148707.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002648,SOUTHWEST LANDFILL,CANYON,TX,79015,20700 HELIUM RD,35.01,-101.95,62937.5,,62937.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004240,SOUTHWEST REGIONAL LANDFILL,BUCKEYE,AZ,85326,24427 SOUTH HWY 85,33.22,-112.64,12685.0,,12685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003338,SOUTHWIRE COMPANY,CARROLLTON,GA,30119,1 SOUTHWIRE DRIVE,33.56,-85.07,32113.8,32074.7,16.5,22.6,32113.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003341,SOUTHWIRE COMPANY KENTUCKY PLANT,HAWESVILLE,KY,42348,1987 STATE ROUTE 271 NORTH,37.93,-86.79,53794.7,53738.5,25.5,30.7,53794.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000240,"SP Fiber Technologies Southeast, LLC",DUBLIN,GA,31027,709 PAPERMILL ROAD,32.50,-82.84,144631.1,99862.3,44712.8,56.0,99965.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003395,SPADRA LANDFILL,WALNUT,CA,91789,4125 WEST VALLEY BOULEVARD,34.04,-117.82,7275.0,,7275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005418,SPARTAN STEEL COATING,MONROE,MI,48162,3300 WOLVERINE DRIVE,41.96,-83.35,20005.5,19985.2,9.3,11.0,20005.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000056,SPECIALTY MINERALS,ADAMS,MA,01220,260 COLUMBIA STREET,42.64,-73.11,133138.6,133065.8,27.5,45.3,46784.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006122,SPINDLETOP COMPRESSOR STATION,BEAUMONT,TX,77705,6175 HIGHLAND AVE,30.03,-94.08,48986.3,39609.0,9353.5,23.8,26122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007114,SPIRIT AEROSYSTEMS INC,WICHITA,KS,67210,3801 SOUTH OLIVER STREET,37.62,-97.28,102852.6,102746.3,48.5,57.8,102852.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003398,SPRING GARDENS STEAM PLANT,BALTIMORE,MD,21230,1500 LEADENHALL STREET,39.27,-76.62,62993.3,62928.6,29.5,35.2,62993.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002906,SPRINGFIELD SANITARY LANDFILL,WILLARD,MO,65781,3545 W FARM RD 34,37.38,-93.34,168597.8,56.8,168540.8,0.3,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007898,SPRINGHILL REGIONAL LANDFILL,CAMPBELLTON,FL,32426,4945 Hwy 273,30.93,-85.43,61556.0,,61480.0,76.0,108.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007742,SPRUCE RIDGE RESOURCE MGMT FACILITY,GLENCOE,MN,55336,12755 137TH STREET,44.82,-94.25,44781.0,484.6,44255.3,41.1,543.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014304,SPSA Regional Landfill,Suffolk,VA,23434,1 Bob Foeller Drive,36.76,-76.51,23038.3,,23038.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004121,SR 85 LANDFILL,BUCKEYE,AZ,85326,28633 W PATTERSON RD,33.19,-112.68,174229.0,,174229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012095,SRI International Cogeneration Project,Menlo Park,CA,94025,"333 Ravenswood Avenue, Bldg U",37.46,-122.18,24072.7,24047.5,11.5,13.7,24072.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010994,SRPSA Butcher Creek Landfill,Chase City,VA,23924,4803 Highway 92,36.73,-78.43,44115.3,,44115.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001324,SRW Cogen Limited Partnership,ORANGE,TX,77630,3055 FM 1006,30.06,-93.75,1494999.7,1493614.4,632.0,753.3,,1494999.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005283,SSAB ALABAMA INCORPORATED,AXIS,AL,36505,12400 HIGHWAY 43 NORTH,30.94,-88.01,353880.7,353657.7,101.8,121.3,215778.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002147,SSAB Iowa Inc.,MUSCATINE,IA,52761,1770 BILL SHARP BOULEVARD,41.49,-90.82,285162.8,284977.6,84.5,100.7,179289.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002446,ST JOHN LANDFILL,PORTLAND,OR,97203,9387 NORTH COLUMBIA BOULEVARD,45.60,-122.76,1146.0,,1146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006238,ST LANDRY PARISH LANDFILL,WASHINGTON,LA,70589,417 SOLID WASTE RD,30.68,-92.06,77145.3,,77145.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004083,ST PAPER LLC,OCONTO FALLS,WI,54154,106 E. CENTRAL AVE.,44.87,-88.14,33123.5,33089.5,15.5,18.5,33123.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001120,ST PAUL COGENERATION,ST. PAUL,MN,55102,125 SHEPARD ROAD W,44.94,-93.09,27592.2,24294.0,481.5,2816.7,27592.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013902,ST Tissue - Franklin Facility,Franklin,VA,23851,34050 Union Camp Drive,36.68,-76.91,50815.0,50762.4,24.0,28.6,50815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005399,ST. GEORGE CITY POWER: MILLCREEK GENERATION STATION,ST. GEORGE,UT,84770,811 E. REDHILLS PARKWAY,37.11,-113.52,86022.3,85934.6,40.0,47.7,,86022.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007219,ST. LUCIE COUNTY BALING AND RECYCLING FACILITY,FT. PIERCE,FL,34981,6120 GLADES CUTOFF ROAD,27.38,-80.39,60428.5,10.7,60356.8,61.1,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007096,STAFFORD COUNTY LANDFILL,STAFFORD,VA,22554,489 ESKIMO HILL RD,38.38,-77.41,20535.7,36.2,20499.5,,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007461,STANISLAUS FOOD PRODUCTS COMPANY,MODESTO,CA,95354,1202 D STREET,37.64,-120.99,57231.4,57172.2,27.0,32.2,57231.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001803,STARPET INCORPORATED,ASHEBORO,NC,27203,801 PINEVIEW ROAD,35.77,-79.82,34196.9,34161.8,16.0,19.1,34196.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006455,STARRETT CITY POWER PLANT,BROOKLYN,NY,11239,165 ELMIRA LOOP,40.65,-73.88,87318.2,87228.3,41.0,48.9,87318.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003804,STATEWIDE LANDFILL,CANTON,OH,44706,4720 DUEBER AVE SW,40.74,-81.40,1021.0,,1021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005536,STD STEEL BURNHAM PLT,BURNHAM,PA,17009,500 NORTH WALNUT STREET,40.64,-77.57,66523.2,66459.6,29.0,34.6,60687.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005338,STEEL DUST RECYCLING LLC,MILLPORT,AL,35576,13209 HIGHWAY 96,33.56,-88.06,201251.0,201236.8,6.5,7.7,13974.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005584,STEEL DYNAMICS INC,BUTLER,IN,46721,4500 CR 59,41.44,-84.87,920300.2,920137.4,74.3,88.5,157920.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003688,"STEEL DYNAMICS, INC. (SDI)",PITTSBORO,IN,46167,8000 NORTH COUNTY ROAD 225 EAST,39.88,-86.48,203495.1,203364.1,59.8,71.2,127036.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005602,"STEEL DYNAMICS. INC. (SDI), STRUCTUAL AND RAIL DIVISION",COLUMBIA CITY,IN,46725,2601 COUNTY ROAD 700 EAST,41.12,-85.40,359572.5,359408.1,75.0,89.4,159460.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005292,STEPAN CO,ELWOOD,IL,60421,22500 WEST MILLSDALE ROAD,41.44,-88.16,41911.8,41868.5,19.8,23.5,41911.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006055,"STERLING ETHANOL, LLC",STERLING,CO,80751,450 ANGUS AVENUE,40.64,-103.19,56370.8,56312.7,26.5,31.6,56370.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006269,STERLING STEEL COMPANY LLC,STERLING,IL,61081,101 AVENUE K,41.79,-89.71,82949.9,82906.6,19.8,23.5,42010.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006193,STEVENS POINT MILL,STEVENS POINT,WI,54481,707 ARLINGTON PL,44.52,-89.58,87151.6,87061.7,41.0,48.9,87151.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006183,STONE'S THROW LANDFILL,TALLASSEE,AL,36078,1303 WASHINGTON BLVD,32.51,-85.83,54673.3,,54673.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006840,STONEPEAK CERAMICS INC,CROSSVILLE,TN,38555,238 PORCELAIN TILE DR,36.00,-85.05,39456.0,39413.5,19.0,23.5,39456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007811,STONY HOLLOW LANDFILL INC,DAYTON,OH,45418,2460 SOUTH GETTYSBURG AVENUE,39.72,-84.25,31896.9,188.4,31708.5,,188.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004259,STRUCTURAL METALS INC,SEGUIN,TX,78155,1 STEEL MILL ROAD,29.57,-98.03,193786.8,193727.1,27.3,32.5,57696.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004155,SUBARU of INDIANA AUTOMOTIVE INCORPORATED,LAFAYETTE,IN,47905,5500 SR 38 E,40.38,-86.79,50417.0,50364.9,23.8,28.3,50417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003427,"SUMITOMO RUBBER USA, LLC",TONAWANDA,NY,14150,10 SHERIDAN DRIVE,42.97,-78.92,32301.7,32268.3,15.3,18.2,32301.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005695,SUMMIT COUNTY LANDFILL,DILLON AREA,CO,80435,639 LANDFILL RD,39.61,-106.00,43783.3,3.0,43780.3,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007810,SUMNER LANDFILL,SUMNER,IL,62466,,38.74,-87.85,80111.5,54.7,80056.5,0.3,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,COMMERCE CITY,CO,80022,5801 BRIGHTON BLVD,39.80,-104.94,951212.1,939496.1,8594.8,3121.3,487683.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004953,SUNNYSIDE COGENERATION ASSOCIATES,SUNNYSIDE,UT,84539,1 POWER PLANT ROAD,39.55,-110.39,508130.4,504390.0,1368.0,2372.4,508130.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002611,SUNOCO PARTNERS MARKETING & TERMINALS L.P. - MARCUS HOOK INDUSTRIAL COMPLEX,MARCUS HOOK,PA,19061,100 GREEN ST,39.81,-75.42,169380.3,168552.1,244.8,583.5,169380.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006277,SUNRISE LANDFILL,LAS VEGAS,NV,89124,7900 E. VEGAS VALLEY,36.14,-115.00,7220.8,,7220.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006747,SUNSET FARMS LANDFILL,AUSTIN,TX,78754,9912 GILES RD,30.33,-97.62,12104.8,,12104.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003679,SUNSHINE CANYON LANDFILL,SYLMAR,CA,91342,14747 SAN FERNANDO ROAD,34.32,-118.50,432901.3,,432901.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007385,SUNY AT BINGHAMTON,BINGHAMTON,NY,13902,4400 VESTAL PKWY E,42.09,-75.97,18043.7,17644.1,157.0,242.6,18043.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004100,SUPERIOR ALUMINUM ALLOYS LLC,NEW HAVEN,IN,46774,14214 EDGERTON RD.,41.08,-84.96,30769.3,30737.5,14.5,17.3,30769.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003569,SUPERIOR LANDFILL & RECYCLING CENTER,SAVANNAH,GA,31419,3001 LITTLE NECK ROAD,32.01,-81.26,60424.1,6.9,60310.3,107.0,159.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005535,SURRY COUNTY LANDFILL,MOUNT AIRY,NC,27030,237 Landfill Road,36.44,-80.57,41722.0,,41722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002561,SUSQUEHANNA RESOURCE MGMT COMPLEX,HARRISBURG,PA,17104,1670 SOUTH 19TH STREET,40.24,-76.85,100444.5,94874.2,2172.3,3398.1,100444.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000533,SUWANNEE AMERICAN CEMENT,BRANFORD,FL,32008,5117 US HIGHWAY 27,29.96,-82.85,468249.4,467384.0,337.0,528.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003883,"SUWANNEE AMERICAN CEMENT COMPANY, LLC",SUMTERVILLE,FL,33585,4750 EAST COUNTY ROAD 470,28.76,-82.03,609028.9,608710.5,129.5,188.9,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001148,SWEENY COGENERATION FACILITY,OLD OCEAN,TX,77463,"7190 Old FM 524, Gate 13",29.07,-95.75,2847139.0,2832701.7,4266.3,10171.0,244579.7,2602559.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005992,SWEENY REFINERY,Old Ocean,TX,77463,8189 Old FM 524,29.07,-95.75,1892092.9,1879948.2,8041.5,4103.2,1009297.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007824,SWIFT & CO,CACTUS,TX,79013,5950 Trails End Road,36.05,-102.00,56247.2,51843.6,4356.3,47.4,51923.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007014,SWIFT BEEF CO,HYRUM,UT,84319,410 N. 200 W.,41.64,-111.86,29511.3,29450.5,23.0,37.8,29511.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006722,SWIFT BEEF COMPANY,GRAND ISLAND,NE,68801,555 S STUHR RD,40.92,-98.32,64983.5,59638.3,5264.8,80.5,59766.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005624,SWIFT PORK CO - WORTHINGTON,WORTHINGTON,MN,56187,1700 HIGHWAY 60 NE,43.64,-95.57,37258.0,37219.6,17.5,20.9,37258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006972,"SWVA, INC.",HUNTINGTON,WV,25726,2ND AVE & 17TH STREET,38.43,-82.43,45414.8,45374.2,18.5,22.1,39539.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003998,SYCAMORE COGENERATION Facility,BAKERSFIELD,CA,93308,1546 SW China Grade Loop,35.45,-118.99,299782.5,299474.5,140.5,167.5,299782.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003680,SYCAMORE LANDFILL,SANTEE,CA,92071,8514 MAST BLVD,32.86,-117.03,155747.8,,155747.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002086,SYCAMORE LANDFILL,HURRICANE,WV,25526,4301 SYCAMORE RIDGE ROAD,38.43,-82.02,17061.8,,17061.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002749,"SYNGENTA CROP PROTECTION, LLC. - ST GABRIEL PLANT",SAINT GABRIEL,LA,70776,3905 HIGHWAY 75,30.24,-91.10,60102.9,60040.4,28.5,34.0,60102.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007087,SYRACUSE UNIVERSITY - STEAM STATION,SYRACUSE,NY,13244,500 EAST TAYLOR STREET,43.04,-76.14,53300.8,53245.5,25.3,30.1,53300.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006721,Sabine,BRIDGE CITY,TX,77611,WEST ROUNDBUNCH ROAD,30.02,-93.88,1702217.5,1700489.1,788.5,939.9,0.0,1702217.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005821,Saginaw Valley Landfill,Saginaw,MI,48609,2145 South Miller Road,43.44,-84.07,947.3,173.5,773.5,0.3,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
